[425.93164, 47.418423;
 898.43488, 614.77802;
 896.72003, 640.76215;
 939.76239, 647.91138;
 850.57733, 678.27557;
 737.28766, 761.00336;
 711.60718, 841.85852;
 684.63861, 860.2066;
 713.43726, 862.3941;
 552.21875, 878.41528;
 564, 891.20294;
 533.09711, 922.90265;
 588.04919, 944.03918;
 512.03198, 952.87244;
 574.93219, 979.43481;
 596.86517, 978.59265;
 480.94879, 988.13342;
 404.15836, 1094.046;
 338.0585, 1130.3562;
 418.04272, 1141.8942;
 357.66864, 1138.8571;
 344.60818, 1154.9498;
 358.74017, 1160.9093;
 354.12009, 1172.255;
 1071.2535, 448.1452;
 1030.2487, 517.13452;
 1086.1582, 521.19586;
 1036.1537, 572.14923;
 937.89661, 635.16077;
 900.42529, 662.84979;
 744.06042, 736.61218;
 570.59802, 840.35175;
 662.77618, 897.84491;
 610.78076, 917.16473;
 580.00214, 958.94495;
 457.14612, 971.349;
 483.9469, 972.04211;
 441.52884, 1012.1349;
 463.82141, 1087.9463;
 395.97794, 1090.1849;
 361.02914, 1119.4821;
 371.93198, 1133.412;
 1140.5391, 330.96988;
 1153.8619, 470.57999;
 998.14697, 502.40161;
 922.83337, 542.97223;
 1029.724, 558.75751;
 925.39526, 579.96094;
 920.98706, 595.69196;
 961.90613, 607.06964;
 898.41034, 626.14124;
 884.27222, 639.48083;
 727.72565, 802.46277;
 695.94208, 840.49341;
 531.93689, 931.34656;
 471.2869, 960.24756;
 418.61368, 1065.1427;
 387.32458, 1066.0243;
 382.18234, 1098.7208;
 1181.0503, 342.48599;
 1084.2819, 440.073;
 1083.7383, 458.58344;
 1061.0298, 467.38895;
 1042.2882, 469.90863;
 1059.1382, 487.86581;
 1083.2301, 513.05707;
 1097.6995, 530.43286;
 978.29327, 624.24084;
 935.33978, 638.90356;
 725.23816, 867.31219;
 571.84204, 892.38165;
 534.92975, 905.58057;
 512.74127, 937.5412;
 435.89749, 1077.8979;
 418.08914, 1086.9117;
 477.51859, 1095.6019;
 361.89316, 1131.1641;
 398.11908, 1135.6494]
