[1112.0011, 76.951035;
 525.66998, 1141.028;
 450.82068, 1182.4672;
 488.31601, 1189.0942;
 399.27814, 1237.5579;
 1116.5854, 1280.2521;
 1096.6965, 271.05164;
 1109.4767, 282.64157;
 1041.0321, 463.05859;
 931.45294, 592.02026;
 910.73016, 622.98804;
 716.94391, 747.0058;
 652.96753, 808.05829;
 731.42444, 838.53778;
 568.02429, 929.47321;
 608.66357, 1011.4049;
 579.97205, 1039.7275;
 491.39334, 1065.3643;
 508.92148, 1072.158;
 456.6106, 1133.2825;
 422.69434, 1213.1685;
 414.23474, 1213.9366;
 414.67188, 1225.7894;
 780.07751, 131.71751;
 1042.726, 267.34412;
 1107.0375, 275.17126;
 974.65753, 419.56219;
 988.63776, 445.72354;
 936.45386, 480.0834;
 1032.8466, 486.90796;
 915.19537, 533.49561;
 947.96283, 565.80914;
 876.74445, 606.28442;
 819.3999, 668.17334;
 746.77899, 786.48798;
 707.30402, 858.53064;
 722.80798, 872.36444;
 702.41235, 879.04706;
 580.05353, 892.66193;
 551.74719, 912.46313;
 580.76379, 929.29669;
 644.04578, 949.51807;
 634.09381, 949.19928;
 549.18573, 968.59955;
 623.14459, 977.92798;
 614.61566, 989.66034;
 535.37622, 1002.8334;
 489.39288, 1034.1541;
 550.64996, 1065.8489;
 476.33762, 1122.9553;
 462.15466, 1158.2142;
 531.2691, 1147.9387;
 423.76126, 1186.8423;
 412.04303, 1228.7756;
 401.01721, 1231.9011;
 425.76752, 1244.0868;
 1056.6962, 263.29825;
